city,date,temperature,feels_like,humidity,description,wind_speed
Hong Kong,2020-02-14,19.6,20.3,94,moderate rain,4.78
Hong Kong,2020-02-15,20.1,21.1,97,moderate drizzle,4.97
Hong Kong,2020-02-16,13.0,7.7,77,light rain,9.81
Hong Kong,2020-02-17,12.6,7.2,56,overcast clouds,7.89
Hong Kong,2020-02-18,13.7,9.4,59,clear sky,6.61
Hong Kong,2020-02-19,15.7,12.6,71,partly cloudy,6.5
Hong Kong,2020-02-20,17.0,14.6,76,overcast clouds,6.58
Hong Kong,2020-02-21,17.5,15.3,80,partly cloudy,7.19
Hong Kong,2020-02-22,18.5,18.2,80,clear sky,4.19
Hong Kong,2020-02-23,17.9,15.5,79,overcast clouds,7.47
Hong Kong,2020-02-24,18.2,16.6,83,overcast clouds,6.67
Hong Kong,2020-02-25,19.5,20.3,89,clear sky,4.19
Hong Kong,2020-02-26,19.8,22.0,93,overcast clouds,2.22
Hong Kong,2020-02-27,19.1,18.2,90,overcast clouds,6.94
Hong Kong,2020-02-28,18.7,17.7,86,overcast clouds,6.53
Hong Kong,2020-02-29,19.6,21.2,89,overcast clouds,2.78
Hong Kong,2020-03-01,20.2,22.8,94,overcast clouds,2.17
Hong Kong,2020-03-02,19.4,17.8,86,overcast clouds,7.94
Hong Kong,2020-03-03,19.0,17.1,86,overcast clouds,8.17
Hong Kong,2020-03-04,19.0,18.4,86,moderate drizzle,5.94
Hong Kong,2020-03-05,17.1,15.1,84,dense drizzle,6.56
Hong Kong,2020-03-06,18.2,16.0,84,light drizzle,7.89
Hong Kong,2020-03-07,19.9,20.9,93,moderate drizzle,4.53
Hong Kong,2020-03-08,20.6,22.2,97,light drizzle,4.58
Hong Kong,2020-03-09,21.1,23.0,97,moderate drizzle,4.47
Hong Kong,2020-03-10,20.7,19.0,71,dense drizzle,6.69
Hong Kong,2020-03-11,18.4,15.5,78,light rain,8.25
Hong Kong,2020-03-12,20.2,20.2,92,light drizzle,6.5
Hong Kong,2020-03-13,20.7,23.0,96,light drizzle,3.36
Hong Kong,2020-03-14,19.5,18.8,84,light rain,6.0
Hong Kong,2020-03-15,18.8,17.1,70,overcast clouds,5.56
Hong Kong,2020-03-16,19.4,17.3,79,overcast clouds,7.72
Hong Kong,2020-03-17,19.9,19.3,86,light drizzle,6.22
Hong Kong,2020-03-18,20.1,21.0,90,light rain,4.31
Hong Kong,2020-03-19,20.5,22.3,93,moderate drizzle,3.44
Hong Kong,2020-03-20,20.8,22.1,93,dense drizzle,4.47
Hong Kong,2020-03-21,21.5,23.5,96,light drizzle,4.28
Hong Kong,2020-03-22,21.3,24.7,98,light drizzle,1.92
Hong Kong,2020-03-23,21.2,24.2,98,overcast clouds,2.64
Hong Kong,2020-03-24,21.0,21.1,89,overcast clouds,6.58
Hong Kong,2020-03-25,21.2,21.9,89,overcast clouds,5.81
Hong Kong,2020-03-26,22.0,24.5,95,moderate drizzle,3.92
Hong Kong,2020-03-27,22.1,24.9,97,light drizzle,3.83
Hong Kong,2020-03-28,22.3,24.5,90,moderate rain,3.78
Hong Kong,2020-03-29,21.3,19.3,85,light drizzle,9.97
Hong Kong,2020-03-30,21.9,22.8,92,dense drizzle,6.19
Hong Kong,2020-03-31,21.9,23.4,93,light rain,5.31
Hong Kong,2020-04-01,19.9,19.4,86,moderate drizzle,6.0
Hong Kong,2020-04-02,21.0,19.4,87,light drizzle,9.33
Hong Kong,2020-04-03,21.2,20.4,87,moderate drizzle,8.19
Hong Kong,2020-04-04,20.9,20.8,86,light drizzle,6.33
Hong Kong,2020-04-05,18.8,16.3,84,light rain,8.78
Hong Kong,2020-04-06,17.9,15.5,85,light rain,8.06
Hong Kong,2020-04-07,18.8,18.6,83,light rain,4.06
Hong Kong,2020-04-08,20.0,18.8,71,light drizzle,5.64
Hong Kong,2020-04-09,20.7,20.1,69,partly cloudy,4.75
Hong Kong,2020-04-10,20.8,19.9,80,overcast clouds,7.19
Hong Kong,2020-04-11,21.5,23.3,91,heavy rain,4.19
Hong Kong,2020-04-12,19.1,15.6,62,light rain,7.92
Hong Kong,2020-04-13,18.7,15.4,47,overcast clouds,5.61
Hong Kong,2020-04-14,20.2,19.6,66,overcast clouds,3.47
Hong Kong,2020-04-15,20.2,21.7,78,overcast clouds,2.08
Hong Kong,2020-04-16,21.1,23.8,89,overcast clouds,2.19
Hong Kong,2020-04-17,21.8,24.4,90,overcast clouds,3.22
Hong Kong,2020-04-18,21.9,25.3,95,overcast clouds,2.14
Hong Kong,2020-04-19,22.3,26.5,97,overcast clouds,1.69
Hong Kong,2020-04-20,22.9,27.1,98,overcast clouds,2.5
Hong Kong,2020-04-21,23.4,27.1,98,dense drizzle,3.5
Hong Kong,2020-04-22,22.5,23.2,92,moderate rain,7.14
Hong Kong,2020-04-23,20.8,20.0,85,dense drizzle,7.31
Hong Kong,2020-04-24,19.5,19.1,82,moderate drizzle,5.11
Hong Kong,2020-04-25,20.0,20.7,83,light drizzle,3.22
Hong Kong,2020-04-26,21.6,23.4,77,moderate drizzle,2.28
Hong Kong,2020-04-27,23.0,24.7,76,overcast clouds,3.14
Hong Kong,2020-04-28,22.8,22.9,73,overcast clouds,5.64
Hong Kong,2020-04-29,22.1,22.8,82,overcast clouds,5.61
Hong Kong,2020-04-30,22.5,25.1,86,overcast clouds,3.17
Hong Kong,2020-05-01,23.1,27.2,93,overcast clouds,1.86
Hong Kong,2020-05-02,23.3,27.2,94,partly cloudy,2.56
